id,day,month,year,time,site,treatment,camera,photo number,species,presence,camera card,,notes
8379,20,12,2020,pm,one,12,fl27,12200477.MP4,eastern_phoebe_sayornis_phoebe,1,fl27,,
8384,20,12,2020,pm,one,12,fl27,12200482.MP4,eastern_phoebe_sayornis_phoebe,1,fl27,,
8385,20,12,2020,pm,one,12,fl27,12200483.MP4,eastern_phoebe_sayornis_phoebe,1,fl27,,
8386,20,12,2020,pm,one,12,fl27,12200484.MP4,eastern_phoebe_sayornis_phoebe,1,fl27,,
8387,20,12,2020,pm,one,12,fl27,12200484.MP4,eastern_phoebe_sayornis_phoebe,1,fl27,,
8388,20,12,2020,pm,one,12,fl27,12200484.MP4,eastern_phoebe_sayornis_phoebe,1,fl27,,
8389,20,12,2020,pm,one,12,fl27,12200484.MP4,eastern_phoebe_sayornis_phoebe,1,fl27,,
8390,20,12,2020,pm,one,12,fl27,12200485.MP4,eastern_phoebe_sayornis_phoebe,1,fl27,,
8391,20,12,2020,pm,one,12,fl27,12200485.MP4,chipping_sparrow_spizella_passerina,1,fl27,,
8405,7,12,2020,am,one,8,fl24,12070293.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8616,15,12,2020,pm,one,8,fl24,12150504.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8617,15,12,2020,pm,one,8,fl24,12150504.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8618,15,12,2020,pm,one,8,fl24,12150504.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8619,15,12,2020,pm,one,8,fl24,12150504.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8620,15,12,2020,pm,one,8,fl24,12150505.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8621,15,12,2020,pm,one,8,fl24,12150505.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8622,15,12,2020,pm,one,8,fl24,12150506.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8623,15,12,2020,pm,one,8,fl24,12150506.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8624,16,12,2020,am,one,8,fl24,12160507.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8625,16,12,2020,am,one,8,fl24,12160507.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8626,16,12,2020,am,one,8,fl24,12160507.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8627,16,12,2020,am,one,8,fl24,12160507.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8628,16,12,2020,am,one,8,fl24,12160508.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8629,16,12,2020,am,one,8,fl24,12160508.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8630,16,12,2020,am,one,8,fl24,12160509.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8631,16,12,2020,am,one,8,fl24,12160509.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8632,16,12,2020,am,one,8,fl24,12160510.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8633,16,12,2020,am,one,8,fl24,12160511.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8634,16,12,2020,am,one,8,fl24,12160511.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8635,16,12,2020,am,one,8,fl24,12160511.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8636,16,12,2020,am,one,8,fl24,12160511.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8637,16,12,2020,am,one,8,fl24,12160511.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8640,16,12,2020,am,one,8,fl24,12160514.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8641,16,12,2020,am,one,8,fl24,12160515.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8642,16,12,2020,am,one,8,fl24,12160515.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8643,16,12,2020,am,one,8,fl24,12160515.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8644,16,12,2020,am,one,8,fl24,12160515.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8645,16,12,2020,am,one,8,fl24,12160515.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8646,16,12,2020,pm,one,8,fl24,12160516.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8647,16,12,2020,pm,one,8,fl24,12160516.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8648,16,12,2020,pm,one,8,fl24,12160516.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8649,16,12,2020,pm,one,8,fl24,12160516.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8650,16,12,2020,pm,one,8,fl24,12160517.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8651,16,12,2020,pm,one,8,fl24,12160518.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8652,16,12,2020,pm,one,8,fl24,12160518.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8653,16,12,2020,pm,one,8,fl24,12160518.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8654,16,12,2020,pm,one,8,fl24,12160519.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8655,16,12,2020,pm,one,8,fl24,12160520.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8656,16,12,2020,pm,one,8,fl24,12160520.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8657,16,12,2020,pm,one,8,fl24,12160520.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8658,16,12,2020,pm,one,8,fl24,12160520.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8659,16,12,2020,pm,one,8,fl24,12160520.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8660,16,12,2020,pm,one,8,fl24,12160521.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8661,16,12,2020,pm,one,8,fl24,12160521.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8662,16,12,2020,pm,one,8,fl24,12160521.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8663,16,12,2020,pm,one,8,fl24,12160521.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8664,16,12,2020,pm,one,8,fl24,12160521.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8667,17,12,2020,am,one,8,fl24,12170524.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8668,17,12,2020,am,one,8,fl24,12170525.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8669,17,12,2020,am,one,8,fl24,12170525.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8670,17,12,2020,am,one,8,fl24,12170525.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8671,17,12,2020,am,one,8,fl24,12170525.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8672,17,12,2020,am,one,8,fl24,12170525.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8673,17,12,2020,am,one,8,fl24,12170526.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8674,17,12,2020,am,one,8,fl24,12170526.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8675,17,12,2020,am,one,8,fl24,12170526.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8676,17,12,2020,am,one,8,fl24,12170527.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8677,17,12,2020,am,one,8,fl24,12170528.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8678,17,12,2020,am,one,8,fl24,12170529.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8679,17,12,2020,am,one,8,fl24,12170530.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8680,17,12,2020,am,one,8,fl24,12170530.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8681,17,12,2020,am,one,8,fl24,12170530.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8682,17,12,2020,am,one,8,fl24,12170530.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8683,17,12,2020,am,one,8,fl24,12170530.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8684,17,12,2020,am,one,8,fl24,12170530.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8685,17,12,2020,am,one,8,fl24,12170530.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8686,17,12,2020,am,one,8,fl24,12170531.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8687,17,12,2020,am,one,8,fl24,12170532.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8688,17,12,2020,am,one,8,fl24,12170533.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8689,17,12,2020,am,one,8,fl24,12170534.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8690,17,12,2020,am,one,8,fl24,12170535.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8691,17,12,2020,am,one,8,fl24,12170536.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8692,17,12,2020,pm,one,8,fl24,12170537.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8693,17,12,2020,pm,one,8,fl24,12170538.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8694,17,12,2020,pm,one,8,fl24,12170539.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8695,17,12,2020,pm,one,8,fl24,12170539.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8696,17,12,2020,pm,one,8,fl24,12170539.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8697,17,12,2020,pm,one,8,fl24,12170539.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8698,17,12,2020,pm,one,8,fl24,12170539.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8699,17,12,2020,pm,one,8,fl24,12170539.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8706,17,12,2020,pm,one,8,fl24,12170546.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8707,17,12,2020,pm,one,8,fl24,12170546.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8708,17,12,2020,pm,one,8,fl24,12170547.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8709,17,12,2020,pm,one,8,fl24,12170547.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8710,17,12,2020,pm,one,8,fl24,12170547.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8711,17,12,2020,pm,one,8,fl24,12170547.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8712,17,12,2020,pm,one,8,fl24,12170547.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8713,17,12,2020,pm,one,8,fl24,12170547.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8714,17,12,2020,pm,one,8,fl24,12170547.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8719,17,12,2020,pm,one,8,fl24,12170552.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8720,17,12,2020,pm,one,8,fl24,12170552.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8721,17,12,2020,pm,one,8,fl24,12170552.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8722,17,12,2020,pm,one,8,fl24,12170552.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8723,17,12,2020,pm,one,8,fl24,12170552.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8725,17,12,2020,pm,one,8,fl24,12170554.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8726,17,12,2020,pm,one,8,fl24,12170554.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8727,17,12,2020,pm,one,8,fl24,12170554.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8728,17,12,2020,pm,one,8,fl24,12170555.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8730,18,12,2020,am,one,8,fl24,12180557.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8731,18,12,2020,am,one,8,fl24,12180557.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8732,18,12,2020,am,one,8,fl24,12180558.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8733,18,12,2020,am,one,8,fl24,12180559.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8734,18,12,2020,am,one,8,fl24,12180560.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8735,18,12,2020,am,one,8,fl24,12180560.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8736,18,12,2020,am,one,8,fl24,12180560.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8737,18,12,2020,am,one,8,fl24,12180561.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8738,18,12,2020,am,one,8,fl24,12180561.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8746,18,12,2020,am,one,8,fl24,12180569.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8749,18,12,2020,am,one,8,fl24,12180572.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8750,18,12,2020,am,one,8,fl24,12180572.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8758,18,12,2020,pm,one,8,fl24,12180580.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8759,18,12,2020,pm,one,8,fl24,12180580.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8761,18,12,2020,pm,one,8,fl24,12180582.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8762,18,12,2020,pm,one,8,fl24,12180582.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8763,18,12,2020,pm,one,8,fl24,12180582.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8764,18,12,2020,pm,one,8,fl24,12180582.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8765,18,12,2020,pm,one,8,fl24,12180583.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8780,19,12,2020,am,one,8,fl24,12190598.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8783,19,12,2020,am,one,8,fl24,12190601.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8800,19,12,2020,pm,one,8,fl24,12190618.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8804,19,12,2020,pm,one,8,fl24,12190622.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8805,19,12,2020,pm,one,8,fl24,12190622.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8806,19,12,2020,pm,one,8,fl24,12190622.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8807,19,12,2020,pm,one,8,fl24,12190622.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8808,19,12,2020,pm,one,8,fl24,12190622.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8809,19,12,2020,pm,one,8,fl24,12190622.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8810,19,12,2020,pm,one,8,fl24,12190623.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8811,19,12,2020,pm,one,8,fl24,12190623.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8812,19,12,2020,pm,one,8,fl24,12190623.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8813,19,12,2020,pm,one,8,fl24,12190623.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8814,19,12,2020,pm,one,8,fl24,12190624.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8815,19,12,2020,pm,one,8,fl24,12190625.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8821,20,12,2020,am,one,8,fl24,12200631.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8829,20,12,2020,pm,one,8,fl24,12200639.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8830,20,12,2020,pm,one,8,fl24,12200639.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8831,20,12,2020,pm,one,8,fl24,12200639.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8832,20,12,2020,pm,one,8,fl24,12200639.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8833,20,12,2020,pm,one,8,fl24,12200639.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8834,20,12,2020,pm,one,8,fl24,12200640.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8835,20,12,2020,pm,one,8,fl24,12200640.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8836,20,12,2020,pm,one,8,fl24,12200640.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8837,20,12,2020,pm,one,8,fl24,12200640.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8839,20,12,2020,pm,one,8,fl24,12200642.AVI,eastern_phoebe_sayornis_phoebe,1,fl24,,
8840,20,12,2020,pm,one,8,fl24,12200643.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8841,20,12,2020,pm,one,8,fl24,12200643.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8842,20,12,2020,pm,one,8,fl24,12200644.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8843,20,12,2020,pm,one,8,fl24,12200644.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8844,20,12,2020,pm,one,8,fl24,12200645.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8845,20,12,2020,pm,one,8,fl24,12200645.AVI,chipping_sparrow_spizella_passerina,1,fl24,,
8851,6,12,2020,pm,two,4,fl29,12060269.AVI,eastern_phoebe_sayornis_phoebe,1,fl29,,
8975,20,12,2020,pm,two,4,fl29,12200393.AVI,eastern_phoebe_sayornis_phoebe,1,fl29,,
9024,8,12,2020,pm,two,8,fl34,12080349.AVI,eastern_phoebe_sayornis_phoebe,1,fl34,,
9143,18,12,2020,pm,two,8,fl34,12180468.AVI,eastern_phoebe_sayornis_phoebe,1,fl34,,
9668,13,12,2020,pm,two,0,fl38,12130313.AVI,chipping_sparrow_spizella_passerina,1,fl38,,
9741,18,12,2020,pm,two,0,fl38,12180386.AVI,eastern_phoebe_sayornis_phoebe,1,fl38,,
9890,12,12,2020,am,three,0,fl36,12120401.AVI,eastern_phoebe_sayornis_phoebe,1,fl36,,
9989,7,12,2020,am,three,12,fl30,12070141.AVI,northern_cardinal_cardinalis_cardinalis,1,fl30,,
10008,10,12,2020,am,three,12,fl30,12100160.AVI,northern_cardinal_cardinalis_cardinalis,1,fl30,,
10056,7,12,2020,am,three,8,fl35,12070247.AVI,northern_cardinal_cardinalis_cardinalis,1,fl35,,
10088,8,12,2020,pm,three,8,fl35,12080279.AVI,eastern_phoebe_sayornis_phoebe,1,fl35,,
10164,13,12,2020,am,three,8,fl35,12130355.AVI,northern_cardinal_cardinalis_cardinalis,1,fl35,,
10170,14,12,2020,am,three,8,fl35,12140361.AVI,eastern_phoebe_sayornis_phoebe,1,fl35,,
10204,17,12,2020,pm,three,8,fl35,12170395.AVI,northern_cardinal_cardinalis_cardinalis,1,fl35,,
10256,7,12,2020,am,three,4,fl52,12070221.AVI,northern_cardinal_cardinalis_cardinalis,1,fl52,,
10261,7,12,2020,pm,three,4,fl52,12070226.AVI,eastern_phoebe_sayornis_phoebe,1,fl52,,
10359,16,12,2020,am,three,4,fl52,12160324.AVI,northern_cardinal_cardinalis_cardinalis,1,fl52,,
10361,17,12,2020,pm,three,4,fl52,12170326.AVI,northern_cardinal_cardinalis_cardinalis,1,fl52,,
10363,17,12,2020,pm,three,4,fl52,12170328.AVI,northern_cardinal_cardinalis_cardinalis,1,fl52,,
10439,9,12,2020,pm,four,0,fl47,12090202.AVI,eastern_phoebe_sayornis_phoebe,1,fl47,,
10455,12,12,2020,am,four,0,fl47,12120218.AVI,chipping_sparrow_spizella_passerina,1,fl47,,
10459,14,12,2020,pm,four,0,fl47,12140222.AVI,eastern_phoebe_sayornis_phoebe,1,fl47,,
10472,16,12,2020,pm,four,0,fl47,12160235.AVI,chipping_sparrow_spizella_passerina,1,fl47,,
10492,18,12,2020,pm,four,0,fl47,12180255.AVI,chipping_sparrow_spizella_passerina,1,fl47,,
10499,18,12,2020,pm,four,0,fl47,12180262.AVI,chipping_sparrow_spizella_passerina,1,fl47,,
10504,19,12,2020,pm,four,0,fl47,12190267.AVI,chipping_sparrow_spizella_passerina,1,fl47,,
10508,6,12,2020,pm,four,4,fl46,12060033.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10509,6,12,2020,pm,four,4,fl46,12060034.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10510,6,12,2020,pm,four,4,fl46,12060034.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10511,6,12,2020,pm,four,4,fl46,12060034.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10512,6,12,2020,pm,four,4,fl46,12060034.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10518,8,12,2020,pm,four,4,fl46,12080040.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10519,8,12,2020,pm,four,4,fl46,12080040.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10525,12,12,2020,am,four,4,fl46,12120046.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10526,13,12,2020,am,four,4,fl46,12120046.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10530,13,12,2020,pm,four,4,fl46,12130050.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10532,14,12,2020,am,four,4,fl46,12140052.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10534,14,12,2020,pm,four,4,fl46,12140054.AVI,eastern_phoebe_sayornis_phoebe,1,fl46,,
10556,16,12,2020,am,four,4,fl46,12160076.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10557,16,12,2020,am,four,4,fl46,12160077.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10558,16,12,2020,am,four,4,fl46,12160077.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10559,16,12,2020,am,four,4,fl46,12160078.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10560,16,12,2020,am,four,4,fl46,12160079.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10561,16,12,2020,pm,four,4,fl46,12160080.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10562,16,12,2020,pm,four,4,fl46,12160080.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10563,17,12,2020,am,four,4,fl46,12160080.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10564,17,12,2020,am,four,4,fl46,12160081.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10565,17,12,2020,am,four,4,fl46,12160081.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10566,17,12,2020,am,four,4,fl46,12170082.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10567,17,12,2020,am,four,4,fl46,12170082.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10568,17,12,2020,am,four,4,fl46,12170082.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10569,17,12,2020,am,four,4,fl46,12170082.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10570,17,12,2020,am,four,4,fl46,12170082.AVI,eastern_phoebe_sayornis_phoebe,1,fl46,,
10571,17,12,2020,am,four,4,fl46,12170083.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10572,17,12,2020,am,four,4,fl46,12170083.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10574,17,12,2020,pm,four,4,fl46,12170085.AVI,eastern_phoebe_sayornis_phoebe,1,fl46,,
10575,18,12,2020,am,four,4,fl46,12180086.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10577,18,12,2020,am,four,4,fl46,12180088.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10597,18,12,2020,pm,four,4,fl46,12180108.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10615,19,12,2020,pm,four,4,fl46,12190126.AVI,chipping_sparrow_spizella_passerina,1,fl46,,
10618,20,12,2020,pm,four,4,fl46,12200129.AVI,pine_warbler_setophaga_pinus,1,fl46,,
10619,6,12,2020,pm,four,8,fl33,12060093.AVI,eastern_phoebe_sayornis_phoebe,1,fl33,,
10620,6,12,2020,pm,four,8,fl33,12060094.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10621,6,12,2020,pm,four,8,fl33,12060094.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10622,6,12,2020,pm,four,8,fl33,12060094.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10623,6,12,2020,pm,four,8,fl33,12060095.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10624,6,12,2020,pm,four,8,fl33,12060095.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10625,6,12,2020,pm,four,8,fl33,12060095.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10626,6,12,2020,pm,four,8,fl33,12060095.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10627,6,12,2020,pm,four,8,fl33,12060095.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10629,6,12,2020,pm,four,8,fl33,12060097.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10631,6,12,2020,pm,four,8,fl33,12060099.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10632,6,12,2020,pm,four,8,fl33,12060099.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10633,6,12,2020,pm,four,8,fl33,12060099.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10634,6,12,2020,pm,four,8,fl33,12060099.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10636,7,12,2020,am,four,8,fl33,12070101.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10637,7,12,2020,pm,four,8,fl33,12070102.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10639,7,12,2020,pm,four,8,fl33,12070104.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10640,7,12,2020,pm,four,8,fl33,12070105.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10642,7,12,2020,pm,four,8,fl33,12070107.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10643,7,12,2020,pm,four,8,fl33,12070108.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10645,7,12,2020,pm,four,8,fl33,12070110.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10646,7,12,2020,pm,four,8,fl33,12070111.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10655,8,12,2020,am,four,8,fl33,12080120.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10657,8,12,2020,am,four,8,fl33,12080122.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10658,8,12,2020,pm,four,8,fl33,12080123.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10659,8,12,2020,pm,four,8,fl33,12080123.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10661,8,12,2020,pm,four,8,fl33,12080125.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10662,8,12,2020,pm,four,8,fl33,12080125.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10663,8,12,2020,pm,four,8,fl33,12080125.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10664,8,12,2020,pm,four,8,fl33,12080126.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10665,8,12,2020,pm,four,8,fl33,12080126.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
10666,8,12,2020,pm,four,8,fl33,12080126.AVI,chipping_sparrow_spizella_passerina,1,fl33,,
